"","TS_DATE"
"6276","2019-01-28"
"6277","2019-07-15"
"6278","2019-12-04"
"6279","2019-07-18"
"6280","2019-12-26"
"6281","2019-09-08"
"6282","2019-09-14"
"6283","2019-12-11"
"6284","2019-02-17"
"6285","2019-01-31"
"6286","2019-08-05"
"6287","2019-04-03"
"6288","2019-01-21"
"6289","2019-08-21"
"6290","2019-07-17"
"6291","2019-04-13"
"6292","2019-05-09"
"6293","2019-03-16"
"6294","2019-02-27"
"6295","2019-01-18"
"6296","2019-08-30"
"6297","2019-12-27"
"6298","2019-05-04"
"6299","2019-12-31"
"6300","2019-10-04"
"6301","2019-07-04"
"6302","2019-02-19"
"6303","2019-05-26"
"6304","2019-09-23"
"6305","2019-08-18"
"6306","2019-03-03"
"6307","2019-04-11"
"6308","2019-08-27"
"6309","2019-09-06"
"6310","2019-10-26"
"6311","2019-11-26"
"6312","2019-07-09"
"6313","2019-10-15"
"6314","2019-12-22"
"6315","2019-07-30"
"6316","2019-07-22"
"6317","2019-02-04"
"6318","2019-06-03"
"6319","2019-05-22"
"6320","2019-11-16"
"6321","2019-09-02"
"6322","2019-03-11"
"6323","2019-10-03"
"6324","2019-02-28"
"6325","2019-02-02"
"6326","2019-07-17"
"6327","2019-08-03"
"6328","2019-07-22"
"6329","2019-08-01"
"6330","2019-11-21"
"6331","2019-10-23"
"6332","2019-06-21"
"6333","2019-11-01"
"6334","2019-11-03"
"6335","2019-12-01"
"6336","2019-10-28"
"6337","2019-09-04"
"6338","2019-11-13"
"6339","2019-08-04"
"6340","2019-07-18"
"6341","2019-04-19"
"6342","2019-09-15"
"6343","2019-07-19"
"6344","2019-05-08"
"6345","2019-10-22"
"6346","2019-09-06"
"6347","2019-01-07"
"6348","2019-08-10"
"6349","2019-12-08"
"6350","2019-01-17"
"6351","2019-03-16"
"6352","2019-04-14"
"6353","2019-07-15"
"6354","2019-11-15"
"6355","2019-08-23"
"6356","2019-12-27"
"6357","2019-09-15"
"6358","2019-01-28"
"6359","2019-05-14"
"6360","2019-12-27"
"6361","2019-12-14"
"6362","2019-05-25"
"6363","2019-08-09"
"6364","2019-02-13"
"6365","2019-09-28"
"6366","2019-11-10"
"6367","2019-08-02"
"6368","2019-01-15"
"6369","2019-07-14"
"6370","2019-04-27"
"6371","2019-03-28"
"6372","2019-11-23"
"6373","2019-12-10"
"6374","2019-11-01"
"6375","2019-05-29"
"6376","2019-05-30"
"6377","2019-10-04"
"6378","2019-06-02"
"6379","2019-09-11"
"6380","2019-08-04"
"6381","2019-11-07"
"6382","2019-10-06"
"6383","2019-08-22"
"6384","2019-04-03"
"6385","2019-12-17"
"6386","2019-05-22"
"6387","2019-04-03"
"6388","2019-05-25"
"6389","2019-11-24"
"6390","2019-05-26"
"6391","2019-10-09"
"6392","2019-10-02"
"6393","2019-01-09"
"6394","2019-11-01"
"6395","2019-04-02"
"6396","2019-09-09"
"6397","2019-11-07"
"6398","2019-01-26"
"6399","2019-08-11"
"6400","2019-12-14"
"6401","2019-12-20"
"6402","2019-09-13"
"6403","2019-03-25"
"6404","2019-09-21"
"6405","2019-05-04"
"6406","2019-09-18"
"6407","2019-04-01"
"6408","2019-08-27"
"6409","2019-06-28"
"6410","2019-04-15"
"6411","2019-03-17"
"6412","2019-01-11"
"6413","2019-12-04"
"6414","2019-06-23"
"6415","2019-09-14"
"6416","2019-07-15"
"6417","2019-11-19"
"6418","2019-08-16"
"6419","2019-05-16"
"6420","2019-12-05"
"6421","2019-10-21"
"6422","2020-01-01"
"6423","2019-01-20"
"6424","2019-06-04"
"6425","2019-11-12"
"6426","2019-08-25"
"6427","2019-09-03"
"6428","2019-11-14"
"6429","2019-05-05"
"6430","2019-01-30"
"6431","2019-05-18"
"6432","2019-10-30"
"6433","2019-02-01"
"6434","2019-07-30"
"6435","2019-06-10"
"6436","2019-03-26"
"6437","2019-08-27"
"6438","2019-03-08"
"6439","2020-01-01"
"6440","2019-04-20"
"6441","2019-05-07"
"6442","2019-02-10"
"6443","2019-09-12"
"6444","2019-07-16"
"6445","2019-08-05"
"6446","2020-01-01"
"6447","2019-09-25"
"6448","2019-07-31"
"6449","2019-06-15"
"6450","2019-11-20"
"6451","2019-04-24"
"6452","2019-08-07"
"6453","2019-08-23"
"6454","2019-04-22"
"6455","2019-08-16"
"6456","2019-03-09"
"6457","2019-12-26"
"6458","2019-06-22"
"6459","2019-04-06"
"6460","2019-06-02"
"6461","2019-07-07"
"6462","2019-08-25"
"6463","2019-10-27"
"6464","2019-01-22"
"6465","2019-05-25"
"6466","2019-12-07"
"6467","2019-09-19"
"6468","2019-09-01"
"6469","2019-02-10"
"6470","2019-03-18"
"6471","2019-10-10"
"6472","2019-06-21"
"6473","2019-05-07"
"6474","2019-11-18"
"6475","2019-04-11"
"6476","2019-05-14"
"6477","2019-09-25"
"6478","2019-02-06"
"6479","2019-10-27"
"6480","2019-03-12"
"6481","2019-12-08"
"6482","2019-02-01"
"6483","2019-08-19"
"6484","2019-10-29"
"6485","2019-07-29"
"6486","2019-12-18"
"6487","2019-01-22"
"6488","2019-10-01"
"6489","2019-04-02"
"6490","2019-04-28"
"6491","2019-01-25"
"6492","2019-06-04"
"6493","2019-02-12"
"6494","2019-10-17"
"6495","2019-12-21"
"6496","2019-09-24"
"6497","2019-11-03"
"6498","2019-06-26"
"6499","2019-02-22"
"6500","2019-08-19"
"6501","2019-01-11"
"6502","2019-03-13"
"6503","2019-06-13"
"6504","2019-12-21"
"6505","2019-06-06"
"6506","2019-02-11"
"6507","2019-01-07"
"6508","2019-10-12"
"6509","2019-12-05"
"6510","2019-01-09"
"6511","2019-07-23"
"6512","2019-10-24"
"6513","2019-01-16"
"6514","2019-09-05"
"6515","2019-03-29"
"6516","2019-09-30"
"6517","2019-11-10"
"6518","2019-08-21"
"6519","2019-06-23"
"6520","2019-03-24"
"6521","2019-07-14"
"6522","2019-11-11"
"6523","2019-05-27"
"6524","2019-03-16"
"6525","2019-01-20"
"6526","2019-12-12"
"6527","2019-05-19"
"6528","2019-05-17"
"6529","2019-07-12"
"6530","2019-08-17"
"6531","2019-12-07"
"6532","2019-12-15"
"6533","2019-05-14"
"6534","2019-12-01"
"6535","2019-11-15"
"6536","2019-05-24"
"6537","2019-02-20"
"6538","2019-06-19"
"6539","2019-07-02"
"6540","2019-11-19"
"6541","2019-10-26"
"6542","2019-06-25"
"6543","2019-04-06"
"6544","2019-02-04"
"6545","2019-12-29"
"6546","2019-05-16"
"6547","2019-01-30"
"6548","2019-12-08"
"6549","2019-02-14"
"6550","2019-03-15"
"6551","2019-01-03"
"6552","2019-09-09"
"6553","2019-01-19"
"6554","2019-02-09"
"6555","2019-07-10"
"6556","2019-04-22"
"6557","2019-11-27"
"6558","2019-01-19"
"6559","2019-04-27"
"6560","2019-06-15"
"6561","2019-04-17"
"6562","2019-04-10"
"6563","2019-07-07"
"6564","2019-02-07"
"6565","2019-02-11"
"6566","2019-02-13"
"6567","2019-07-21"
"6568","2019-09-28"
"6569","2019-02-07"
"6570","2019-10-15"
"6571","2019-02-05"
"6572","2019-04-08"
"6573","2019-05-04"
"6574","2019-07-07"
"6575","2019-06-28"
"6576","2019-11-06"
"6577","2019-02-25"
"6578","2019-02-11"
"6579","2019-01-08"
"6580","2019-09-29"
"6581","2019-03-22"
"6582","2019-03-04"
"6583","2019-09-22"
"6584","2019-02-03"
"6585","2019-02-27"
"6586","2019-10-06"
"6587","2019-04-28"
"6588","2019-05-13"
"6589","2019-12-31"
"6590","2019-06-30"
"6591","2020-01-01"
"6592","2019-01-20"
"6593","2019-10-29"
"6594","2019-09-17"
"6595","2019-03-28"
"6596","2019-05-15"
"6597","2019-01-20"
"6598","2019-03-04"
"6599","2019-03-08"
"6600","2019-12-25"
"6601","2019-03-22"
"6602","2019-02-24"
"6603","2019-07-10"
"6604","2019-09-04"
"6605","2019-11-04"
"6606","2019-07-26"
"6607","2019-08-07"
"6608","2019-09-27"
"6609","2019-06-03"
"6610","2019-05-29"
"6611","2019-09-20"
"6612","2019-05-05"
"6613","2019-12-18"
"6614","2019-11-12"
"6615","2019-01-29"
"6616","2019-06-03"
"6617","2019-08-24"
"6618","2019-02-19"
"6619","2019-01-20"
"6620","2019-01-28"
"6621","2019-10-04"
"6622","2019-03-28"
"6623","2019-04-08"
"6624","2019-07-27"
"6625","2019-05-31"
"6626","2019-12-02"
"6627","2019-02-15"
"6628","2019-05-05"
"6629","2019-05-25"
"6630","2019-05-15"
"6631","2019-04-20"
"6632","2019-08-03"
"6633","2019-11-06"
"6634","2019-03-19"
"6635","2019-07-13"
"6636","2019-07-05"
"6637","2019-10-28"
"6638","2019-04-01"
"6639","2019-02-11"
"6640","2019-06-04"
"6641","2019-03-01"
"6642","2019-08-29"
"6643","2019-04-02"
"6644","2019-03-26"
"6645","2019-11-15"
"6646","2019-08-05"
"6647","2019-06-05"
"6648","2019-11-11"
"6649","2019-05-13"
"6650","2019-07-16"
"6651","2019-07-26"
"6652","2019-08-28"
"6653","2019-10-05"
"6654","2019-11-07"
"6655","2019-01-04"
"6656","2019-01-11"
"6657","2019-05-06"
"6658","2019-07-31"
"6659","2019-05-02"
"6660","2019-04-18"
"6661","2019-02-27"
"6662","2019-09-02"
"6663","2019-06-12"
"6664","2019-03-15"
"6665","2019-03-14"
"6666","2019-10-29"
"6667","2019-06-18"
"6668","2019-02-20"
"6669","2019-02-04"
"6670","2019-08-23"
"6671","2019-11-10"
"6672","2019-05-15"
"6673","2019-06-19"
"6674","2019-03-15"
"6675","2019-08-10"
"6676","2019-08-16"
"6677","2019-11-19"
"6678","2019-10-06"
"6679","2019-07-21"
"6680","2019-12-03"
"6681","2019-10-14"
"6682","2019-08-11"
"6683","2019-02-16"
"6684","2019-07-02"
"6685","2019-05-10"
"6686","2019-01-19"
"6687","2019-02-13"
"6688","2019-12-28"
"6689","2019-09-01"
"6690","2019-06-15"
"6691","2019-02-21"
"6692","2019-12-07"
"6693","2019-03-20"
"6694","2019-04-05"
"6695","2019-09-10"
"6696","2019-06-17"
"6697","2019-01-16"
"6698","2019-10-18"
"6699","2019-07-01"
"6700","2019-11-12"
"6701","2019-09-19"
"6702","2019-08-11"
"6703","2019-12-22"
"6704","2019-02-02"
"6705","2019-07-14"
"6706","2019-08-13"
"6707","2019-09-28"
"6708","2019-07-05"
"6709","2019-04-24"
"6710","2020-01-01"
"6711","2019-01-12"
"6712","2019-03-31"
"6713","2019-11-18"
"6714","2019-05-29"
"6715","2019-03-09"
"6716","2019-03-24"
"6717","2019-09-24"
"6718","2019-09-20"
"6719","2019-08-05"
"6720","2019-07-02"
"6721","2019-12-26"
"6722","2019-06-24"
"6723","2019-06-02"
"6724","2019-09-18"
"6725","2019-06-29"
"6726","2019-07-31"
"6727","2019-01-18"
"6728","2019-05-21"
"6729","2019-07-31"
"6730","2019-10-03"
"6731","2019-05-21"
"6732","2019-08-02"
"6733","2019-05-29"
"6734","2019-07-28"
"6735","2019-09-11"
"6736","2019-04-13"
"6737","2019-06-16"
"6738","2019-07-13"
"6739","2019-12-02"
"6740","2019-05-12"
"6741","2019-01-27"
"6742","2019-10-11"
"6743","2019-01-07"
"6744","2019-01-06"
"6745","2019-11-03"
"6746","2019-12-16"
"6747","2019-10-07"
"6748","2019-05-16"
"6749","2019-02-23"
"6750","2019-01-06"
"6751","2019-06-27"
"6752","2019-02-15"
"6753","2019-11-16"
"6754","2019-02-23"
"6755","2019-09-16"
"6756","2019-03-26"
"6757","2019-11-23"
"6758","2019-02-26"
"6759","2019-07-12"
"6760","2019-02-27"
"6761","2019-09-30"
"6762","2019-05-15"
"6763","2019-12-31"
"6764","2019-01-30"
"6765","2019-03-18"
"6766","2019-09-30"
"6767","2019-03-09"
"6768","2019-02-15"
"6769","2019-10-10"
"6770","2019-04-23"
"6771","2019-05-05"
"6772","2019-10-25"
"6773","2019-03-18"
"6774","2019-09-03"
"6775","2019-02-03"
"6776","2019-03-25"
"6777","2019-01-15"
"6778","2019-06-16"
"6779","2019-12-07"
"6780","2019-10-29"
"6781","2019-12-30"
"6782","2019-06-28"
"6783","2019-06-16"
"6784","2019-11-18"
"6785","2019-10-15"
"6786","2019-02-03"
"6787","2019-08-18"
"6788","2019-10-01"
"6789","2020-01-01"
"6790","2019-11-24"
"6791","2019-04-24"
"6792","2019-03-05"
"6793","2019-06-15"
"6794","2019-01-08"
"6795","2019-03-16"
"6796","2019-05-01"
"6797","2019-07-15"
"6798","2019-12-05"
"6799","2019-06-10"
"6800","2019-04-06"
"6801","2019-11-10"
"6802","2019-02-07"
"6803","2019-03-07"
"6804","2019-05-14"
"6805","2019-04-25"
"6806","2019-06-08"
"6807","2019-03-13"
"6808","2019-06-15"
"6809","2019-01-11"
"6810","2019-05-11"
"6811","2019-09-29"
"6812","2019-04-16"
"6813","2019-11-29"
"6814","2019-11-16"
"6815","2019-11-08"
"6816","2019-12-08"
"6817","2019-02-04"
"6818","2019-05-05"
"6819","2019-07-05"
"6820","2019-07-12"
"6821","2019-06-01"
"6822","2019-05-08"
"6823","2019-03-24"
"6824","2019-01-01"
"6825","2019-07-29"
"6826","2019-12-30"
"6827","2019-11-09"
"6828","2019-06-12"
"6829","2019-06-11"
"6830","2019-09-07"
"6831","2019-06-10"
"6832","2019-07-29"
"6833","2019-05-01"
"6834","2019-09-20"
"6835","2019-04-06"
"6836","2019-05-17"
"6837","2019-03-18"
"6838","2019-05-22"
"6839","2019-03-03"
"6840","2019-09-26"
"6841","2019-09-01"
"6842","2019-04-12"
"6843","2019-09-07"
"6844","2019-09-15"
"6845","2019-10-30"
"6846","2019-09-16"
"6847","2019-09-23"
"6848","2019-07-11"
"6849","2019-09-14"
"6850","2019-07-06"
"6851","2019-01-05"
"6852","2019-12-07"
"6853","2019-01-18"
"6854","2019-06-07"
"6855","2019-10-27"
"6856","2019-10-22"
"6857","2019-09-22"
"6858","2019-01-01"
"6859","2019-01-10"
"6860","2019-08-30"
"6861","2019-04-05"
"6862","2019-08-27"
"6863","2019-02-04"
"6864","2019-12-21"
"6865","2019-12-07"
"6866","2019-01-10"
"6867","2019-09-04"
"6868","2019-07-09"
"6869","2019-09-21"
"6870","2019-04-14"
"6871","2019-07-24"
"6872","2019-12-01"
"6873","2019-09-17"
"6874","2019-10-03"
"6875","2019-08-26"
"6876","2019-02-03"
"6877","2019-11-11"
"6878","2019-04-01"
"6879","2019-08-31"
"6880","2019-07-20"
"6881","2019-01-13"
"6882","2019-11-23"
"6883","2019-08-16"
"6884","2019-03-14"
"6885","2019-04-16"
"6886","2019-02-01"
"6887","2019-03-15"
"6888","2019-09-27"
"6889","2019-01-24"
"6890","2019-04-14"
"6891","2019-08-07"
"6892","2019-12-01"
"6893","2019-11-12"
"6894","2019-12-11"
"6895","2019-09-17"
"6896","2019-03-16"
"6897","2019-08-15"
"6898","2019-09-07"
"6899","2019-12-28"
"6900","2019-01-17"
"6901","2019-07-25"
"6902","2019-07-29"
"6903","2019-04-28"
"6904","2019-04-17"
"6905","2019-11-12"
"6906","2019-08-18"
"6907","2019-02-04"
"6908","2019-10-11"
"6909","2019-12-09"
"6910","2019-10-04"
"6911","2019-06-18"
"6912","2019-12-14"
"6913","2019-07-11"
"6914","2019-09-26"
"6915","2019-05-29"
"6916","2019-10-11"
"6917","2019-08-18"
"6918","2019-05-28"
"6919","2019-11-22"
"6920","2019-09-21"
"6921","2019-08-18"
"6922","2019-07-22"
"6923","2019-05-27"
"6924","2019-04-22"
"6925","2019-08-06"
"6926","2019-07-07"
"6927","2019-09-29"
"6928","2019-09-27"
"6929","2019-06-20"
"6930","2019-11-07"
"6931","2019-09-19"
"6932","2019-08-06"
"6933","2019-07-11"
"6934","2019-04-10"
"6935","2019-12-06"
"6936","2019-08-18"
"6937","2019-06-20"
"6938","2019-06-08"
"6939","2019-01-24"
"6940","2019-10-24"
"6941","2019-08-24"
"6942","2019-01-23"
"6943","2019-12-30"
"6944","2019-09-12"
"6945","2019-06-05"
"6946","2019-11-08"
"6947","2019-09-20"
"6948","2019-03-25"
"6949","2019-12-03"
"6950","2019-01-12"
"6951","2019-10-19"
"6952","2019-09-25"
"6953","2019-03-16"
"6954","2019-05-25"
"6955","2019-10-30"
"6956","2019-06-10"
"6957","2019-08-10"
"6958","2019-06-09"
"6959","2019-10-20"
"6960","2019-07-05"
"6961","2019-07-15"
"6962","2019-10-17"
"6963","2019-06-11"
"6964","2019-11-30"
"6965","2019-07-14"
"6966","2019-12-29"
"6967","2019-10-26"
"6968","2019-01-14"
"6969","2019-03-04"
"6970","2019-01-26"
"6971","2019-10-10"
"6972","2019-09-28"
"6973","2019-07-18"
"6974","2019-04-07"
"6975","2019-11-25"
"6976","2019-09-03"
"6977","2019-03-03"
"6978","2019-11-15"
"6979","2019-09-15"
"6980","2019-07-10"
"6981","2019-06-28"
"6982","2019-02-21"
"6983","2019-10-02"
"6984","2019-04-03"
"6985","2019-02-04"
"6986","2019-06-21"
"6987","2019-11-03"
"6988","2019-03-15"
"6989","2019-07-02"
"6990","2019-07-24"
"6991","2019-05-06"
"6992","2019-09-22"
"6993","2019-09-25"
"6994","2019-05-11"
"6995","2019-10-05"
"6996","2019-11-30"
"6997","2019-08-09"
"6998","2019-02-20"
"6999","2019-08-13"
"7000","2019-06-09"
"7001","2019-07-10"
"7002","2019-04-26"
"7003","2019-02-06"
"7004","2019-05-23"
"7005","2019-10-02"
"7006","2019-09-21"
"7007","2019-11-18"
"7008","2019-08-11"
"7009","2019-07-20"
"7010","2019-02-18"
"7011","2019-08-04"
"7012","2019-01-07"
"7013","2019-10-12"
"7014","2019-03-15"
"7015","2019-10-12"
"7016","2019-07-05"
"7017","2019-01-09"
"7018","2019-05-14"
"7019","2019-10-10"
"7020","2019-10-14"
"7021","2019-03-24"
"7022","2019-10-24"
"7023","2019-02-15"
"7024","2019-09-12"
"7025","2019-12-20"
"7026","2019-01-21"
"7027","2019-04-29"
"7028","2019-05-05"
"7029","2019-11-07"
"7030","2019-08-16"
"7031","2019-02-04"
"7032","2019-09-05"
"7033","2019-09-29"
"7034","2019-03-19"
"7035","2019-01-08"
"7036","2019-05-20"
"7037","2019-08-25"
"7038","2019-03-14"
"7039","2019-01-10"
"7040","2019-11-08"
"7041","2019-10-29"
"7042","2019-07-09"
"7043","2019-02-05"
"7044","2019-07-20"
"7045","2019-09-21"
"7046","2019-01-15"
"7047","2019-06-01"
"7048","2019-03-05"
"7049","2019-08-19"
"7050","2019-07-10"
"7051","2019-07-30"
"7052","2019-10-25"
"7053","2019-05-19"
"7054","2019-04-25"
"7055","2019-12-05"
"7056","2019-10-15"
"7057","2019-05-12"
"7058","2019-05-30"
"7059","2019-03-20"
"7060","2019-10-05"
"7061","2019-12-09"
"7062","2019-04-28"
"7063","2019-07-06"
"7064","2019-05-01"
"7065","2019-12-09"
"7066","2019-05-25"
"7067","2019-04-18"
"7068","2019-05-22"
"7069","2019-08-04"
"7070","2019-04-20"
"7071","2019-10-19"
"7072","2019-06-12"
"7073","2019-10-27"
"7074","2019-05-06"
"7075","2019-05-14"
"7076","2019-03-03"
"7077","2019-05-28"
"7078","2019-01-08"
"7079","2019-08-16"
"7080","2019-10-26"
"7081","2019-07-05"
"7082","2019-07-28"
"7083","2019-11-11"
"7084","2019-08-21"
"7085","2019-09-28"
"7086","2019-10-23"
"7087","2019-05-02"
"7088","2019-07-24"
"7089","2019-10-15"
"7090","2019-10-30"
"7091","2019-08-24"
"7092","2019-08-15"
"7093","2019-05-12"
"7094","2019-08-06"
"7095","2019-06-23"
"7096","2019-12-18"
"7097","2019-08-15"
"7098","2019-01-05"
"7099","2019-04-10"
"7100","2019-07-29"
"7101","2019-03-25"
"7102","2019-06-27"
"7103","2019-07-27"
"7104","2019-09-04"
"7105","2019-01-01"
"7106","2019-08-01"
"7107","2019-12-08"
"7108","2019-12-07"
"7109","2019-10-26"
"7110","2019-03-25"
"7111","2019-06-24"
"7112","2019-03-05"
"7113","2019-06-01"
"7114","2019-01-23"
"7115","2019-10-12"
"7116","2019-02-15"
"7117","2019-04-21"
"7118","2019-03-22"
"7119","2019-12-01"
"7120","2019-12-09"
"7121","2019-11-26"
"7122","2019-12-30"
"7123","2019-05-06"
"7124","2019-12-26"
"7125","2019-05-06"
"7126","2019-10-27"
"7127","2019-09-28"
"7128","2019-06-14"
"7129","2019-05-11"
"7130","2019-05-25"
"7131","2019-11-23"
"7132","2019-04-24"
"7133","2019-07-13"
"7134","2019-08-01"
"7135","2019-05-17"
"7136","2019-11-10"
"7137","2019-03-14"
"7138","2019-06-20"
"7139","2019-03-07"
"7140","2019-03-17"
"7141","2019-02-05"
"7142","2019-09-01"
"7143","2019-07-18"
"7144","2019-09-16"
"7145","2019-10-21"
"7146","2019-12-17"
"7147","2019-03-08"
"7148","2019-07-11"
"7149","2019-11-17"
"7150","2019-06-02"
"7151","2019-08-08"
"7152","2019-02-11"
"7153","2019-12-18"
"7154","2019-06-10"
"7155","2019-01-09"
"7156","2019-01-23"
"7157","2019-11-20"
"7158","2019-12-07"
"7159","2019-03-09"
"7160","2019-11-17"
"7161","2019-05-26"
"7162","2019-12-23"
"7163","2019-11-27"
"7164","2019-04-27"
"7165","2019-11-26"
"7166","2019-09-19"
"7167","2019-08-16"
"7168","2019-05-10"
"7169","2019-01-14"
"7170","2019-06-29"
"7171","2019-06-15"
"7172","2019-10-05"
"7173","2019-10-29"
"7174","2019-06-26"
"7175","2019-02-28"
"7176","2019-07-31"
"7177","2019-11-27"
"7178","2019-12-28"
"7179","2019-05-16"
"7180","2019-10-03"
"7181","2019-10-01"
"7182","2019-06-08"
"7183","2019-10-24"
"7184","2019-10-05"
"7185","2019-03-24"
"7186","2019-09-27"
"7187","2019-06-28"
"7188","2019-05-03"
"7189","2019-04-13"
"7190","2019-05-10"
"7191","2019-08-02"
"7192","2019-06-30"
"7193","2019-08-07"
"7194","2019-12-11"
"7195","2019-10-19"
"7196","2019-12-25"
"7197","2019-06-02"
"7198","2019-08-30"
"7199","2019-10-05"
"7200","2019-10-10"
"7201","2019-08-01"
"7202","2019-06-02"
"7203","2019-04-05"
"7204","2019-12-16"
"7205","2019-06-10"
"7206","2019-07-14"
"7207","2019-12-20"
"7208","2019-06-04"
"7209","2019-09-15"
"7210","2019-04-21"
"7211","2019-05-22"
"7212","2019-04-19"
"7213","2019-07-25"
"7214","2019-01-25"
"7215","2019-04-22"
"7216","2019-09-11"
"7217","2019-06-22"
"7218","2019-10-26"
"7219","2019-12-17"
"7220","2019-02-06"
"7221","2019-07-24"
"7222","2019-02-02"
"7223","2019-10-18"
"7224","2019-01-13"
"7225","2019-03-16"
"7226","2019-01-02"
"7227","2019-04-15"
"7228","2019-09-20"
"7229","2019-12-27"
"7230","2019-01-16"
"7231","2019-05-30"
"7232","2019-06-13"
"7233","2019-04-28"
"7234","2019-06-27"
"7235","2019-04-13"
"7236","2019-12-18"
"7237","2019-10-12"
"7238","2019-03-12"
"7239","2019-07-10"
"7240","2019-07-29"
"7241","2019-09-29"
"7242","2019-06-06"
"7243","2019-07-31"
"7244","2019-09-02"
"7245","2019-09-18"
"7246","2019-04-10"
"7247","2019-01-15"
"7248","2019-05-25"
"7249","2019-01-23"
"7250","2019-04-15"
"7251","2019-12-25"
"7252","2019-05-21"
"7253","2019-09-25"
"7254","2019-12-02"
"7255","2019-10-02"
"7256","2019-12-05"
"7257","2019-08-11"
"7258","2019-01-21"
"7259","2019-11-05"
"7260","2019-07-23"
"7261","2019-04-04"
"7262","2019-08-28"
"7263","2019-11-25"
"7264","2019-06-05"
"7265","2019-05-29"
"7266","2019-04-12"
"7267","2019-11-02"
"7268","2019-02-06"
"7269","2019-12-09"
"7270","2019-07-26"
"7271","2019-12-09"
"7272","2019-04-11"
"7273","2019-10-25"
"7274","2019-09-13"
"7275","2019-08-28"
"7276","2019-06-09"
"7277","2019-08-29"
"7278","2019-03-08"
"7279","2019-01-18"
"7280","2019-02-21"
"7281","2019-11-03"
"7282","2019-08-14"
"7283","2019-08-05"
"7284","2019-11-26"
"7285","2019-09-16"
"7286","2019-12-25"
"7287","2019-01-05"
"7288","2019-10-01"
"7289","2019-05-07"
"7290","2019-09-10"
"7291","2019-07-27"
"7292","2019-09-06"
"7293","2019-07-10"
"7294","2019-11-19"
"7295","2019-10-21"
"7296","2019-04-07"
"7297","2019-06-30"
"7298","2019-07-10"
"7299","2019-01-04"
"7300","2019-03-02"
"7301","2019-06-23"
"7302","2019-03-30"
"7303","2019-09-30"
"7304","2019-01-18"
"7305","2019-06-23"
"7306","2019-12-12"
"7307","2019-06-20"
"7308","2019-05-26"
"7309","2020-01-01"
"7310","2019-02-11"
"7311","2019-10-14"
"7312","2019-01-27"
"7313","2019-03-28"
"7314","2019-10-21"
"7315","2019-03-29"
"7316","2019-05-19"
"7317","2019-12-01"
"7318","2019-09-16"
"7319","2019-01-03"
"7320","2019-09-24"
"7321","2019-11-16"
"7322","2019-10-17"
"7323","2019-08-25"
"7324","2019-09-03"
"7325","2019-07-22"
"7326","2019-11-20"
"7327","2019-09-29"
"7328","2019-03-19"
"7329","2019-04-09"
"7330","2019-10-29"
"7331","2019-07-21"
"7332","2019-02-24"
"7333","2019-06-25"
"7334","2019-01-15"
"7335","2019-04-16"
"7336","2019-10-29"
"7337","2019-11-17"
"7338","2019-11-22"
"7339","2019-10-08"
"7340","2019-01-02"
"7341","2019-07-13"
"7342","2019-09-30"
"7343","2019-09-01"
"7344","2019-05-08"
"7345","2019-10-08"
"7346","2019-10-21"
"7347","2019-08-12"
"7348","2019-11-02"
"7349","2019-06-02"
"7350","2019-04-14"
"7351","2019-02-06"
"7352","2019-12-23"
"7353","2019-02-15"
"7354","2019-10-02"
"7355","2019-01-31"
"7356","2019-02-04"
"7357","2019-03-31"
"7358","2019-09-10"
"7359","2019-08-21"
"7360","2019-11-20"
